seedId,temperature,hydrometry_rate,sunshine_rate,rainfall,humidity_rate,soil_type,moisture,water_level,suitable_plantation_location,seed_name,plant_name,season,soil_num,humidity_rate_tens,rainfall_tens,hydrometry_rate_tens,sunshine_rate_tens
2104,22,65,40,30,50,Sandy,6,2,Thailand/Bangkok,anubias barteri,perennial,10,31,5,3,6,4
2112,30,65,80,90,70,Sandy,2,2,Afghanistan/Kabul,harmal,perennial,12,31,7,9,6,8
2113,20,70,60,80,60,Loamy,6,4,Iran/Tehran,harmal,perennial,10,17,6,8,7,6
2114,15,75,50,70,50,Sandy,2,2,Pakistan/Islamabad,harmal,perennial,9,31,5,7,8,5
2149,35,80,90,100,100,Loamy,6,4,Australia/Sydney,iresine,perennial,13,17,10,10,8,9
2182,30,70,90,70,80,Sandy,6,2,Mexico/Mexico City,great plantain,perennial,12,31,8,7,7,9
2185,20,50,70,50,60,Loamy,6,4,Canada/Toronto,great plantain,perennial,10,17,6,5,5,7
2189,21,50,65,55,60,Loamy,6,2,Australia/Sydney,woodland sage,perennial,10,17,6,6,5,6
2191,18,68,60,60,70,Well-draining,6,2,South Africa/Cape Town,nerine bowdenii,perennial,9,51,7,6,7,6
2192,20,75,70,50,60,Sandy,2,1,Australia/Sydney,nerine bowdenii,perennial,10,31,6,5,8,7
2195,18,65,60,55,75,Well-draining,6,4,Netherlands/Amsterdam,nerine bowdenii,perennial,9,51,8,6,6,6
2208,30,50,80,60,60,Loamy,6,4,Italy,fetid iris,perennial,12,17,6,6,5,8
2216,20,75,60,70,70,Loamy,6,4,Greece/Athens,sea squill,perennial,10,17,7,7,8,6
2217,25,80,70,65,75,Sandy,6,2,Spain/Valencia,sea squill,perennial,11,31,8,6,8,7
2218,18,70,50,60,65,Loamy,6,1,Italy/Rome,sea squill,perennial,9,17,6,6,7,5
2227,18,55,80,60,50,Sandy,6,1,Italy/Rome,montpellier soapwort,perennial,9,31,5,6,6,8
2229,19,50,75,70,60,Clay,6,2,Germany/Berlin,montpellier soapwort,perennial,9,5,6,7,5,8
2232,15,40,60,50,50,Loamy,6,4,United Kingdom/London,hyacinthus orientalis,perennial,9,17,5,5,4,6
2235,18,50,60,50,50,Loamy,6,4,France/Paris,hyacinthus orientalis,perennial,9,17,5,5,5,6
2240,26,80,90,70,90,Loamy,6,4,Sweden/Stockholm,cuckoo flower lychnis,perennial,11,17,9,7,8,9
2241,22,65,90,75,70,Loamy,6,2,France,columbar scabious,perennial,10,17,7,8,6,9
2247,28,70,80,90,80,Peaty,6,4,Germany/Berlin,marsh hottonia,perennial,11,26,8,9,7,8
2249,25,75,90,80,80,Peaty,6,4,France/Paris,marsh hottonia,perennial,11,26,8,8,8,9
2250,24,70,85,85,75,Peaty,6,4,Spain/Madrid,marsh hottonia,perennial,10,26,8,8,7,8
2266,30,80,60,90,90,Silty,6,4,United States/Louisiana,swamp parnassia,perennial,12,41,9,9,8,6
2267,25,70,50,80,80,Clayey,6,2,Netherlands/Amsterdam,swamp parnassia,perennial,11,8,8,8,7,5
2268,35,90,70,100,95,Peaty,6,4,Canada/Ontario,swamp parnassia,perennial,13,26,10,10,9,7
2283,30,50,70,80,90,Sandy,6,2,India/Bangalore,purple misery,perennial,12,31,9,8,5,7
2288,28,85,85,75,90,Loamy,6,4,Colombia,macabo,perennial,11,17,9,8,8,8
2297,20,50,90,70,70,Sandy,2,2,United States,echeveria agavoides,perennial,10,31,7,7,5,9
2300,20,30,40,10,80,Loamy,6,2,South Africa,echeveria agavoides,perennial,10,17,8,1,3,4
2317,25,70,100,80,70,Sandy,2,1,Colombia/Bogota,lily of the incas,perennial,11,31,7,8,7,10
2372,30,80,90,70,70,Silty,6,4,India/Kolkata,white water lily,perennial,12,41,7,7,8,9
2373,20,60,80,70,70,Clayey,6,2,USA/Florida,white water lily,perennial,10,8,7,7,6,8
2375,30,50,90,70,70,Loamy,6,2,Australia/Sydney,white water lily,perennial,12,17,7,7,5,9
2392,30,80,90,70,85,Peaty,8,4,Malaysia/Kalimantan,pitcher plant,perennial,12,26,8,7,8,9
2393,20,60,80,90,90,Sandy,6,2,Philippines/Palawan,pitcher plant,perennial,10,31,9,9,6,8
2406,18,75,60,70,70,Loamy,6,4,United Kingdom/London,maritime army,perennial,9,17,7,7,8,6
2411,18,60,70,40,60,Sandy,2,2,Germany/Berlin,germander scorodoin,perennial,9,31,6,4,6,7
2418,18,55,70,65,65,Peaty,6,2,Germany/Berlin,sagittaria sagittifolia,perennial,9,26,6,6,6,7
2431,25,80,70,90,80,Swampy,6,4,France/Paris,swamp forget-me-not,perennial,11,47,8,9,8,7
2432,20,75,60,80,75,Swampy,6,4,Netherlands/Amsterdam,swamp forget-me-not,perennial,10,47,8,8,8,6
2433,23,70,75,85,70,Swampy,6,4,Germany/Berlin,swamp forget-me-not,perennial,10,47,7,8,7,8
2434,18,65,50,75,65,Swampy,6,4,United Kingdom/London,swamp forget-me-not,perennial,9,47,6,8,6,5
2435,22,70,70,80,70,Swampy,6,4,Canada/Toronto,swamp forget-me-not,perennial,10,47,7,8,7,7
2439,18,70,40,80,80,Sandy,6,2,United Kingdom/London,female fern,perennial,9,31,8,8,7,4
2452,10,45,40,70,70,Loamy,6,4,Canada/Toronto,moss campion,perennial,8,17,7,7,4,4
2453,20,50,60,80,70,Sandy,6,4,Germany/Berlin,moss campion,perennial,10,31,7,8,5,6
2455,10,45,40,70,70,Sandy,6,4,Russia/Moscow,moss campion,perennial,8,31,7,7,4,4
2457,10,40,50,50,60,Sandy,6,2,Austria/Vienna,alpine clematis,perennial,8,31,6,5,4,5
2463,10,80,40,90,90,Loamy,6,4,France/Corsica,corsican hellebore,perennial,8,17,9,9,8,4
2464,13,75,55,85,75,Loamy,6,4,France/Corsica,corsican hellebore,perennial,8,17,8,8,8,6
2465,14,80,65,75,70,Loamy,6,4,France/Corsica,corsican hellebore,perennial,8,17,7,8,8,6
2473,18,35,55,45,45,Loamy,6,2,Australia/Victoria,wild lupine,perennial,9,17,4,4,4,6
2496,22,65,70,60,70,Well-drained,6,2,Brazil/Sao Paulo,calathea makoyana,perennial,10,50,7,6,6,7
2508,30,50,90,60,70,Loamy,6,2,India/Bangalore,ligulare,perennial,12,17,7,6,5,9
2509,22,75,95,70,75,Sandy,6,2,Brazil/Rio de Janeiro,ligulare,perennial,10,31,8,7,8,10
2513,28,50,70,30,40,Sandy,2,1,Mexico,adromischus,perennial,11,31,4,3,5,7
2515,23,55,75,45,50,Sandy,2,1,United States,adromischus,perennial,10,31,5,4,6,8
2529,18,55,65,45,55,Sandy,6,2,Germany/Berlin,speedwell on the cob,perennial,9,31,6,4,6,6
2547,30,50,90,20,60,Loamy,6,4,United States/Texas,hesperaloe parviflora,perennial,12,17,6,2,5,9
2548,25,40,70,50,60,Clay,6,2,Australia,hesperaloe parviflora,perennial,11,5,6,5,4,7
2549,20,50,80,30,70,Sandy,2,1,Spain,hesperaloe parviflora,perennial,10,31,7,3,5,8
2560,20,40,60,60,80,Sandy,2,2,South Africa,mammillaria elongata,perennial,10,31,8,6,4,6
2562,18,60,75,80,75,Loamy,6,4,Japan/Osaka,japanese lily of the valley,perennial,9,17,8,8,6,8
2563,22,70,80,70,75,Loamy,6,4,Japan/Kyoto,japanese lily of the valley,perennial,10,17,8,7,7,8
2564,16,55,70,80,70,Loamy,6,4,Japan/Nagoya,japanese lily of the valley,perennial,9,17,7,8,6,7
2565,20,60,75,80,70,Loamy,6,4,Japan/Fukuoka,japanese lily of the valley,perennial,10,17,7,8,6,8
2566,25,60,70,60,70,Loamy,6,2,Mexico,agastache mexicana,perennial,11,17,7,6,6,7
2570,30,50,80,50,60,Sandy,2,1,United States,agastache mexicana,perennial,12,31,6,5,5,8
2571,22,75,60,50,70,Loamy,6,4,Ecuador,guzmania lingulata,perennial,10,17,7,5,8,6
2577,20,70,70,70,75,Sandy,6,2,Germany/Berlin,allium aflatunense,perennial,10,31,8,7,7,7
2578,25,80,80,80,80,Sandy,6,4,France/Paris,allium aflatunense,perennial,11,31,8,8,8,8
2607,28,80,90,55,65,Sandy,6,2,Colombia,jester orchid,perennial,11,31,6,6,8,9
2610,23,75,70,75,80,Sandy,6,4,Philippines,jester orchid,perennial,10,31,8,8,8,7
2616,15,60,50,40,50,Rocky,2,1,Spain/Barcelona,rock stonecrop,perennial,9,30,5,4,6,5
2624,20,45,70,60,70,Sandy,6,2,Italy,horned poppy,perennial,10,31,7,6,4,7
2627,20,40,70,50,60,Sandy,2,1,Australia/Sydney,scabies knapweed,perennial,10,31,6,5,4,7
2633,25,70,60,40,70,Loamy,6,2,India/Bangalore,pellitory,perennial,11,17,7,4,7,6
2635,20,30,40,70,80,Loamy,6,4,Greece,pellitory,perennial,10,17,8,7,3,4
2640,23,75,85,50,75,Loamy,6,4,Germany/Berlin,meadow pea,perennial,10,17,8,5,8,8
2648,30,80,100,100,90,Loamy,6,4,India/Bangalore,astilboides tabularis,perennial,12,17,9,10,8,10
2670,17,50,60,50,65,Clay,6,2,France/Paris,botanical tulip,perennial,9,5,6,5,5,6
2685,18,25,10,10,70,Loamy,6,2,Greece,aralia cordata,perennial,9,17,7,1,2,1
2695,20,55,75,65,65,Sandy,2,1,England,dianella tasmanica,perennial,10,31,6,6,6,8
2702,22,55,80,70,65,Sandy,6,2,Canada/British Columbia,camassia leichtlinii,perennial,10,31,6,7,6,8
2705,22,55,80,70,65,Clay,6,2,Germany,camassia leichtlinii,perennial,10,5,6,7,6,8
2708,18,55,70,60,60,Loamy,6,4,Madeira,madeira geranium,perennial,9,17,6,6,6,7
2709,23,70,95,80,80,Sandy loam,6,2,Madeira,madeira geranium,perennial,10,36,8,8,7,10
2720,25,60,70,70,75,Loamy,6,4,France,artemisia ludoviciana,perennial,11,17,8,7,6,7
2728,18,55,75,65,70,Sandy,6,1,South Africa/Durban,haworthia truncata,perennial,9,31,7,6,6,8
2734,15,80,90,70,80,Sandy,6,2,Canada,libertia grandiflora,perennial,9,31,8,7,8,9
2748,18,70,80,70,70,Loamy,6,4,Germany/Berlin,black hellebore,perennial,9,17,7,7,7,8
2749,14,65,75,65,65,Loamy,6,2,France/Paris,black hellebore,perennial,8,17,6,6,6,8
2754,22,60,90,70,70,Loamy,6,2,Canada,submerged hornwort,perennial,10,17,7,7,6,9
2758,20,80,80,60,60,Sandy,2,1,Mauritania,mauritania bindweed,perennial,10,31,6,6,8,8
2760,30,60,80,80,70,Loamy,2,4,Mauritania,mauritania bindweed,perennial,12,17,7,8,6,8
2799,22,75,90,75,70,Sandy,2,1,Australia,aloe humilis,perennial,10,31,7,8,8,9
2801,20,70,40,60,60,Loamy,6,4,United States,black cohosh,perennial,10,17,6,6,7,4
2803,18,60,30,50,70,Loamy,6,2,Germany,black cohosh,perennial,9,17,7,5,6,3
2816,25,50,70,60,70,Well-drained,6,2,Brazil/Rio de Janeiro,calathea roseopicta,perennial,11,50,7,6,5,7
2820,23,50,80,70,75,Loamy,6,2,Australia/Sydney,calathea roseopicta,perennial,10,17,8,7,5,8
2823,18,45,70,60,70,Sandy,2,1,Mexico,sparaxis tricolor,perennial,9,31,7,6,4,7
2831,20,30,50,70,60,Loamy,6,2,Mexico,beschorneria yuccoides,perennial,10,17,6,7,3,5
2832,25,40,60,80,70,Sandy,2,1,USA,beschorneria yuccoides,perennial,11,31,7,8,4,6
2833,22,35,55,75,65,Loamy,6,2,Spain,beschorneria yuccoides,perennial,10,17,6,8,4,6
2834,18,25,35,60,50,Sandy,2,2,Australia,beschorneria yuccoides,perennial,9,31,5,6,2,4
2835,23,30,40,65,55,Loamy,6,1,France,beschorneria yuccoides,perennial,10,17,6,6,3,4
2837,20,50,80,60,60,Sandy Loam,6,2,Mexico/Baja California,eriodictyon californicum,perennial,10,34,6,6,5,8
2840,20,40,70,50,50,Loamy,6,1,Australia,eriodictyon californicum,perennial,10,17,5,5,4,7
2847,10,45,50,70,60,Loamy,6,4,France/Paris,iris unguicularis,perennial,8,17,6,7,4,5
2848,12,55,40,80,65,Loamy,6,4,Italy/Rome,iris unguicularis,perennial,8,17,6,8,6,4
2849,8,60,30,90,70,Loamy,6,4,Germany/Berlin,iris unguicularis,perennial,7,17,7,9,6,3
2850,10,50,50,70,55,Loamy,6,2,United Kingdom/London,iris unguicularis,perennial,8,17,6,7,5,5
2877,25,45,70,40,65,Loamy,6,2,Greece,dictame of crete,perennial,11,17,6,4,4,7
2879,18,35,50,60,75,Loamy,6,2,Greece,dictame of crete,perennial,9,17,8,6,4,5
2880,23,55,75,35,80,Loamy,6,2,Greece,dictame of crete,perennial,10,17,8,4,6,8
2886,18,65,60,100,70,Loamy,6,4,China/Beijing,rodgersia pinnata,perennial,9,17,7,10,6,6
2888,22,70,80,70,65,Sandy,6,2,India/Bangalore,rodgersia pinnata,perennial,10,31,6,7,7,8
2889,20,75,60,90,70,Loamy,6,4,Brazil/Rio de Janeiro,rodgersia pinnata,perennial,10,17,7,9,8,6
2900,15,50,60,50,50,Sandy,6,1,France/Paris,allium schubertii,perennial,9,31,5,5,5,6
2919,35,80,100,90,90,Sandy,6,4,Brazil/Rio de Janeiro,perennial potentilla,perennial,13,31,9,9,8,10
2944,26,70,95,70,80,Sandy,6,4,Mexico,agave filifera,perennial,11,31,8,7,7,10
2948,20,60,70,50,50,Loamy,6,2,Thailand,colocasia gigantea,perennial,10,17,5,5,6,7
2956,15,60,50,50,70,Sandy,6,2,China/Beijing,sedum cauticola,perennial,9,31,7,5,6,5
2960,15,50,40,40,70,Sandy,6,2,Greece,sedum cauticola,perennial,9,31,7,4,5,4
2976,20,50,60,60,60,Loamy,6,4,Italy,common fennel,perennial,10,17,6,6,5,6
2984,10,50,40,30,60,Sandy,2,1,United Kingdom/London,sheep sorrel,perennial,8,31,6,3,5,4
2985,15,70,60,50,70,Loamy,6,2,Germany/Berlin,sheep sorrel,perennial,9,17,7,5,7,6
2992,18,75,70,80,75,Sandy,6,4,United States/Ohio,trillium grandiflorum,perennial,9,31,8,8,8,7
3013,20,80,70,60,60,Sandy,6,4,USA,aloe parvula,perennial,10,31,6,6,8,7
3018,25,60,70,80,80,Loamy,6,2,Spain/Madrid,wallflower,perennial,11,17,8,8,6,7
3041,15,70,50,60,70,Loamy,6,2,India/Sikkim,arisaema heterophyllum,perennial,9,17,7,6,7,5
3072,20,70,50,80,85,Loamy,6,4,Canada/Vancouver,great horsetail,perennial,10,17,8,8,7,5
3073,22,65,70,75,75,Clay,6,2,England/London,great horsetail,perennial,10,5,8,8,6,7
3074,16,80,40,85,90,Peaty,6,4,Germany/Berlin,great horsetail,perennial,9,26,9,8,8,4
3077,5,50,50,70,70,Sandy,6,4,Austria/Vienna,alpine lady's mantle,perennial,7,31,7,7,5,5
3079,20,70,80,30,50,Loamy,6,2,France/Paris,alpine lady's mantle,perennial,10,17,5,3,7,8
3080,5,40,50,80,70,Sandy,6,4,Italy/Rome,alpine lady's mantle,perennial,7,31,7,8,4,5
3105,23,75,85,55,65,Sandy,6,2,Mexico,mexican blue sage,perennial,10,31,6,6,8,8
3129,15,80,60,70,90,Sandy,6,4,Australia/Sydney,horsetail,perennial,9,31,9,7,8,6
3168,22,65,60,70,80,Loamy,6,2,Indonesia/Jakarta,aglaonema commutatum,perennial,10,17,8,7,6,6
3200,23,70,65,65,75,Loamy,6,4,Mexico/Cancun,calathea fasciata,perennial,10,17,8,6,7,6
3201,23,75,70,60,80,Peaty,6,4,United States/New York,sundew peltata,perennial,10,26,8,6,8,7
3205,20,80,85,75,85,Loamy,6,4,South Africa/Cape Town,sundew peltata,perennial,10,17,8,8,8,8
3212,30,80,90,70,60,Sandy loam,6,1,Arizona/Phoenix,agave desmettiana,perennial,12,36,6,7,8,9
3233,30,80,100,50,70,Sandy,2,2,Australia,agave cacti,perennial,12,31,7,5,8,10
3251,20,40,70,60,50,Loamy,6,2,United States/New York,flame buttercup,perennial,10,17,5,6,4,7
3262,20,45,80,40,60,Sandy,6,2,Germany/Berlin,anchusa azurea,perennial,10,31,6,4,4,8
3264,18,40,50,30,65,Sandy,2,1,Spain/Madrid,anchusa azurea,perennial,9,31,6,3,4,5
3266,15,60,50,80,80,Loamy,6,4,Canada/Toronto,marsh cinquefoil,perennial,9,17,8,8,6,5
3273,22,65,90,75,75,Silty,6,2,Canada/Toronto,wood primrose,perennial,10,41,8,8,6,9
3276,15,60,70,50,50,Sandy,6,4,Switzerland/Zurich,mountain arnica,perennial,9,31,5,5,6,7
3278,12,50,60,40,40,Clay,2,1,Germany/Berlin,mountain arnica,perennial,8,5,4,4,5,6
3280,16,55,65,45,45,Loamy,6,2,Italy/Rome,mountain arnica,perennial,9,17,4,4,6,6
3285,16,55,30,60,60,Loamy,6,2,France,stemless gentian,perennial,9,17,6,6,6,3
3290,20,35,15,15,70,Loamy,6,1,Greece,erect potentilla,perennial,10,17,7,2,4,2
3298,18,60,70,70,65,Loamy,6,2,Canada/Toronto,common sage,perennial,9,17,6,7,6,7
3302,20,50,60,40,50,Loamy,6,2,France/Paris,false rapunzel bellflower,perennial,10,17,5,4,5,6
3312,15,40,50,30,50,Loamy,6,1,Netherlands/Amsterdam,crocus speciosus,perennial,9,17,5,3,4,5
3314,16,45,55,35,55,Sandy,6,1,Germany/Berlin,crocus speciosus,perennial,9,31,6,4,4,6
3330,22,50,90,60,75,Loamy,6,2,Thailand,chinese mugwort,perennial,10,17,8,6,5,9
3334,20,65,90,75,75,Sandy,6,4,South Africa,spiny spurge,perennial,10,31,8,8,6,9
3352,15,30,50,40,50,Sandy,2,1,United States/New York,chiastophyllum oppositifolium,perennial,9,31,5,4,3,5
3355,17,28,48,38,48,Loamy,6,2,Australia/Sydney,chiastophyllum oppositifolium,perennial,9,17,5,4,3,5
3356,20,40,60,60,50,Sandy,6,2,Italy/Rome,muscari latifolium,perennial,10,31,5,6,4,6
3361,15,50,60,60,70,Loamy,6,4,China/Beijing,hosta sieboldii,perennial,9,17,7,6,5,6
3381,5,60,50,40,70,Loamy,6,2,Canada,canadian anemone,perennial,7,17,7,4,6,5
3382,10,70,60,50,80,Loamy,6,2,Canada,canadian anemone,perennial,8,17,8,5,7,6
3383,15,80,70,60,90,Loamy,6,4,Canada,canadian anemone,perennial,9,17,9,6,8,7
3384,20,90,80,70,100,Loamy,6,4,Canada,canadian anemone,perennial,10,17,10,7,9,8
3385,25,100,90,80,110,Loamy,6,4,Canada,canadian anemone,perennial,11,17,11,8,10,9
3386,20,30,40,60,70,Loamy,6,4,Turkey/Istanbul,allium oreophilum,perennial,10,17,7,6,3,4
3388,15,50,70,40,50,Loamy,6,1,France/Paris,allium oreophilum,perennial,9,17,5,4,5,7
3389,10,60,80,30,40,Sandy,6,1,United Kingdom/London,allium oreophilum,perennial,8,31,4,3,6,8
3390,5,70,90,20,30,Loamy,6,1,Germany/Berlin,allium oreophilum,perennial,7,17,3,2,7,9
3392,20,70,90,60,80,Loamy,6,4,Italy/Rome,common immortelle,perennial,10,17,8,6,7,9
3394,18,55,70,50,60,Sandy,2,2,France/Paris,common immortelle,perennial,9,31,6,5,6,7
3396,10,60,50,40,70,Loamy,6,2,Switzerland/Zurich,mountain alysson,perennial,8,17,7,4,6,5
3397,8,55,40,45,75,Sandy,6,2,France/Paris,mountain alysson,perennial,7,31,8,4,6,4
3398,12,65,60,35,70,Loamy,6,2,Germany/Berlin,mountain alysson,perennial,8,17,7,4,6,6
3399,6,50,30,55,80,Sandy,6,2,Italy/Rome,mountain alysson,perennial,7,31,8,6,5,3
3400,9,40,35,50,75,Loamy,6,2,Austria/Vienna,mountain alysson,perennial,7,17,8,5,4,4
3401,25,60,100,70,70,Sandy,2,1,France/Paris,marsilea quadrifolia,perennial,11,31,7,7,6,10
3403,20,70,100,70,70,Sandy,2,2,USA/New York,marsilea quadrifolia,perennial,10,31,7,7,7,10
3408,25,60,70,50,50,Loamy,6,4,India/Bangalore,big root geranium,perennial,11,17,5,5,6,7
3409,20,70,60,60,60,Sandy,2,2,Brazil/Rio de Janeiro,big root geranium,perennial,10,31,6,6,7,6
3410,20,50,40,40,70,Loamy,6,2,Greece,big root geranium,perennial,10,17,7,4,5,4
3418,18,75,90,65,75,Loamy,6,2,United States/California,strawberry potentilla,perennial,9,17,8,6,8,9
3420,17,80,95,60,80,Loamy,6,2,Germany/Berlin,strawberry potentilla,perennial,9,17,8,6,8,10
3424,15,65,60,80,80,Clay,6,4,Australia/Sydney,perennial lettuce,perennial,9,5,8,8,6,6
3425,17,50,75,70,70,Loamy,6,2,France/Paris,perennial lettuce,perennial,9,17,7,7,5,8
3427,25,70,100,80,80,Loamy,6,2,Switzerland,genepi white,perennial,11,17,8,8,7,10
3434,20,70,80,60,75,Sandy loam,6,2,Spain/Barcelona,sea lily,perennial,10,36,8,6,7,8
3441,18,60,60,40,70,Sandy,6,4,France,purple gentian,perennial,9,31,7,4,6,6
3448,25,80,90,70,90,Clay,6,4,Australia/Sydney,common milkwort,perennial,11,5,9,7,8,9
3453,18,50,70,60,75,Silty,6,2,United States/Florida,marsh spurge,perennial,9,41,8,6,5,7
3455,20,55,75,65,75,Clayey,6,2,Australia/Sydney,marsh spurge,perennial,10,8,8,6,6,8
3463,30,50,100,80,90,Loamy,6,4,Spain/Madrid,anthemis of the dyers,perennial,12,17,9,8,5,10
3464,15,70,60,50,70,Sandy,6,1,Germany/Berlin,anthemis of the dyers,perennial,9,31,7,5,7,6
3468,28,75,95,90,80,Loamy,6,4,Australia,lindheimer's gaura,perennial,11,17,8,9,8,10
3488,15,40,70,80,80,Clay,6,4,France/Paris,allium senescens,perennial,9,5,8,8,4,7
3490,22,65,75,50,75,Sandy,6,2,Australia/Sydney,allium senescens,perennial,10,31,8,5,6,8
3493,25,55,95,65,80,Loamy,6,4,United States/New York,polychrome spurge,perennial,11,17,8,6,6,10
3505,20,50,70,80,80,Loamy,6,2,Mexico,pineapple shark,perennial,10,17,8,8,5,7
3510,20,40,30,40,75,Loamy,6,1,Greece,iris tectorum,perennial,10,17,8,4,4,3
3522,22,65,90,70,75,Sandy,6,4,Australia/Sydney,agapanthus campanulatus,perennial,10,31,8,7,6,9
3537,25,50,70,60,50,Sandy,6,4,Austria,epimedium alpinum,perennial,11,31,5,6,5,7
3538,20,30,40,40,40,Loamy,6,2,Germany,epimedium alpinum,perennial,10,17,4,4,3,4
3539,25,40,50,50,60,Loamy,6,4,France,epimedium alpinum,perennial,11,17,6,5,4,5
3540,20,50,60,70,50,Sandy,2,2,Italy,epimedium alpinum,perennial,10,31,5,7,5,6
3545,20,40,50,60,75,Loamy,6,2,Greece,panax trifolius,perennial,10,17,8,6,4,5
3552,15,65,60,50,75,Sandy,6,4,Canada,symplocarpus foetidus,perennial,9,31,8,5,6,6
3553,12,70,55,45,65,Loamy,6,2,Germany,symplocarpus foetidus,perennial,8,17,6,4,7,6
3554,8,50,40,35,60,Sandy,6,1,Denmark,symplocarpus foetidus,perennial,7,31,6,4,5,4
3555,10,55,45,38,68,Loamy,6,2,Netherlands,symplocarpus foetidus,perennial,8,17,7,4,6,4
3561,25,70,60,90,90,Swampy,6,4,United States/Florida,swamp gladiolus,perennial,11,47,9,9,7,6
3562,20,65,55,80,85,Wet,6,2,Australia/Queensland,swamp gladiolus,perennial,10,52,8,8,6,6
3563,22,75,50,85,80,Marshy,6,4,Canada/Ontario,swamp gladiolus,perennial,10,20,8,8,8,5
3564,23,70,65,90,85,Boggy,6,4,Netherlands,swamp gladiolus,perennial,10,3,8,9,7,6
3565,21,60,70,80,80,Damp,6,2,United Kingdom,swamp gladiolus,perennial,10,9,8,8,6,7
3576,15,60,60,40,70,Acidic,6,4,United States/Oregon,perennial blueberry,perennial,9,0,7,4,6,6
3579,22,75,90,90,85,Sandy,6,4,Australia/New South Wales,perennial blueberry,perennial,10,31,8,9,8,9
3580,15,55,50,30,65,Acidic,6,2,Netherlands,perennial blueberry,perennial,9,0,6,3,6,5
3584,15,55,40,60,85,Loamy,6,2,Canada,two-leaved squill,perennial,9,17,8,6,6,4
3585,17,58,55,42,73,Loamy,6,2,United Kingdom,two-leaved squill,perennial,9,17,7,4,6,6
3587,18,60,70,60,70,Sandy,16,2,Turkey,tulipa agenensis,perennial,9,31,7,6,6,7
3588,22,65,90,70,75,Loamy,6,2,Jordan,tulipa agenensis,perennial,10,17,8,7,6,9
3592,30,80,90,70,70,Sandy loam,6,4,Mexico/Cancun,sea plantain,perennial,12,36,7,7,8,9
3593,20,60,80,80,80,Sandy,6,4,Australia/Sydney,sea plantain,perennial,10,31,8,8,6,8
3594,15,70,70,90,80,Sandy loam,6,4,Canada/Vancouver,sea plantain,perennial,9,36,8,9,7,7
3596,10,40,50,60,60,Loamy,6,2,Switzerland/Zurich,alpine poppy,perennial,8,17,6,6,4,5
3597,5,30,40,50,70,Sandy,6,1,Austria/Vienna,alpine poppy,perennial,7,31,7,5,3,4
3612,27,75,60,55,75,Sandy,6,4,United States/Louisiana,vallisneria americana,perennial,11,31,8,6,8,6
3616,25,60,80,40,40,Sandy,2,1,South Africa,lithops aucampiae,perennial,11,31,4,4,6,8
3617,22,65,90,50,50,Loamy,6,2,South Africa,lithops aucampiae,perennial,10,17,5,5,6,9
3618,24,70,100,60,60,Sandy,6,4,South Africa,lithops aucampiae,perennial,10,31,6,6,7,10
3619,23,55,70,45,45,Sandy,6,2,South Africa,lithops aucampiae,perennial,10,31,4,4,6,7
3620,21,75,80,55,55,Loamy,6,4,South Africa,lithops aucampiae,perennial,10,17,6,6,8,8
3651,18,60,50,40,60,Well-drained,6,2,United States/New York,hosta lancifolia,perennial,9,50,6,4,6,5
3652,20,70,60,50,70,Loamy,6,4,Canada/Toronto,hosta lancifolia,perennial,10,17,7,5,7,6
3653,22,65,70,60,75,Well-drained,6,4,United Kingdom/London,hosta lancifolia,perennial,10,50,8,6,6,7
3655,15,50,40,30,50,Well-drained,6,2,Germany/Berlin,hosta lancifolia,perennial,9,50,5,3,5,4
3674,18,50,60,60,60,Sandy,2,2,Mexico/Mexico City,aechmea gamosepala,perennial,9,31,6,6,5,6
3698,30,80,95,50,75,Loamy,6,4,Australia/Sydney,canna flaccida,perennial,12,17,8,5,8,10
3701,10,30,50,40,60,Loamy,6,2,Iran/Tehran,crocus sieberi,perennial,8,17,6,4,3,5
3712,30,70,90,60,70,Loamy,6,2,USA/California,agave bracteosa,perennial,12,17,7,6,7,9
3713,25,60,80,50,60,Sandy,2,1,Spain,agave bracteosa,perennial,11,31,6,5,6,8
3715,20,50,70,40,70,Loamy,6,2,South Africa,agave bracteosa,perennial,10,17,7,4,5,7
3745,23,70,95,50,80,Loamy,6,4,Rwanda/Kigali,pink pyrethrum,perennial,10,17,8,5,7,10
3754,23,68,88,75,70,Loamy,6,2,Mexico/Quintana Roo,agave chiapensis,perennial,10,17,7,8,7,9
3761,22,75,60,40,70,Loamy,6,4,India/Kashmir,podophyllum hexandrum,perennial,10,17,7,4,8,6
3767,18,40,20,20,75,Sandy,6,2,Turkey/Istanbul,persian cyclamen,perennial,9,31,8,2,4,2
3768,25,60,50,50,70,Loamy,6,2,Greece/Athens,persian cyclamen,perennial,11,17,7,5,6,5
3769,22,55,40,40,75,Sandy,6,2,Italy/Rome,persian cyclamen,perennial,10,31,8,4,6,4
3770,23,50,30,30,80,Loamy,6,2,France/Paris,persian cyclamen,perennial,10,17,8,3,5,3
3787,30,80,90,50,60,Sandy,2,1,USA/Arizona,yucca flaccida,perennial,12,31,6,5,8,9
3808,23,55,75,45,63,Loamy,6,2,Iran/Tehran,gundelia tourfortii,perennial,10,17,6,4,6,8
3811,10,40,60,60,60,Sandy,6,4,Germany/Berlin,delosperma nubigenum,perennial,8,31,6,6,4,6
3814,25,70,90,90,90,Sandy,6,4,Australia/Sydney,delosperma nubigenum,perennial,11,31,9,9,7,9
